Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeGroup,TenureGroup,OverTimeRisk,PromotionStatus,CareerStage,IncomePerWorkingYear,RoleTenureRatio
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,0,46-55,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,567.6153846153846,0.42857142857142855
42,No,Non-Travel,179,Human Resources,2,5,Medical,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,0,36-45,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,570.1818181818181,0.6
60,No,Travel_Rarely,696,Sales,7,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9,0,>55,Lower-Mid,>10 years,High Risk,Recent promotion <5 years,Experienced,401.53846153846155,0.5833333333333334
32,No,Travel_Frequently,116,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,914.3333333333334,0.6666666666666666
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,0,26-35,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,454.3636363636364,0.7777777777777778
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,0,36-45,Upper-Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,569.5555555555555,0.875
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,0,26-35,Low,>10 years,Lower Risk,Recent promotion <5 years,Experienced,173.8125,0.6666666666666666
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,0,36-45,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,856.5,0.16666666666666666
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,No,14,3,2,0,5,4,3,4,3,1,1,0,<=25,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,825.0,0.6
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7,0,26-35,Lower-Mid,>10 years,High Risk,No promotion >=5 years,Experienced,275.3076923076923,0.75
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,0,36-45,Upper-Mid,0-1 years,High Risk,Recent promotion <5 years,Experienced,628.1428571428571,0.0
35,No,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,0,26-35,Upper-Mid,>10 years,High Risk,Recent promotion <5 years,Experienced,610.4117647058823,0.14285714285714285
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,0,26-35,Low,6-10 years,High Risk,No promotion >=5 years,Experienced,223.5,0.7
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,0,46-55,Upper-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,308.88235294117646,0.6666666666666666
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,0,36-45,Low,6-10 years,Lower Risk,No promotion >=5 years,Experienced,182.8181818181818,0.45454545454545453
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,1,<=25,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,929.5,0.5
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,0,26-35,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,940.0,0.5
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,0,46-55,High,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,480.5135135135135,0.8181818181818182
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,0,26-35,Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,976.1428571428571,0.7142857142857143
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,619.2727272727273,0.8181818181818182
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,0,>55,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,369.35714285714283,0.14285714285714285
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,0,36-45,High,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,759.2307692307693,0.7777777777777778
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,0,46-55,High,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,779.625,0.0
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,0,36-45,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,284.0,0.8333333333333334
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,0,46-55,Low,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,319.875,0.0
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,419.5,0.5
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,0,26-35,Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,946.1428571428571,0.0
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,No,12,3,3,0,25,3,4,1,0,0,0,0,46-55,High,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,702.5,0.0
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,0,26-35,High,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,1612.4,0.875
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,No,17,3,4,0,2,5,2,1,0,0,0,0,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,861.6666666666666,0.0
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,18213,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,0,36-45,High,>10 years,Lower Risk,Recent promotion <5 years,Experienced,674.5555555555555,0.391304347826087
33,No,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,0,26-35,Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,761.8181818181819,0.8
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,0,<=25,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1497.0,0.0
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,0,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,611.5,0.0
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,1,<=25,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,559.0,0.0
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,0,26-35,Low,6-10 years,High Risk,Recent promotion <5 years,Experienced,319.44444444444446,0.5555555555555556
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,1,36-45,High,>10 years,High Risk,Recent promotion <5 years,Experienced,697.1851851851852,0.4
55,No,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,0,46-55,Upper-Mid,>10 years,High Risk,No promotion >=5 years,Experienced,387.9142857142857,0.2647058823529412
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,1,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,875.0,0.6666666666666666
46,No,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,0,46-55,High,>10 years,Lower Risk,Recent promotion <5 years,Experienced,695.8888888888889,0.3333333333333333
34,No,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,0,26-35,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Early Career,907.6,0.5
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,0,46-55,High,>10 years,High Risk,No promotion >=5 years,Experienced,620.21875,0.3333333333333333
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,0,>55,Upper-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,404.3076923076923,0.7
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,0,26-35,Lower-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,277.75,0.6666666666666666
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,0,26-35,Low,4-5 years,High Risk,Recent promotion <5 years,Early Career,359.0,0.4
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,0,36-45,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,710.7407407407408,0.34615384615384615
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,299.3333333333333,0.8181818181818182
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,0,26-35,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Early Career,701.2,0.5
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,0,36-45,Low,0-1 years,High Risk,Recent promotion <5 years,Experienced,124.84210526315789,0.0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,0,36-45,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,426.2916666666667,0.3181818181818182
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,0,36-45,Lower-Mid,>10 years,High Risk,No promotion >=5 years,Experienced,284.7368421052632,0.8235294117647058
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,1,36-45,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,725.2727272727273,0.6363636363636364
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,0,26-35,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Early Career,1289.0,0.6666666666666666
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,0,46-55,Low,6-10 years,Lower Risk,No promotion >=5 years,Experienced,315.3333333333333,0.0
30,No,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,0,26-35,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,426.8181818181818,0.4444444444444444
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,1,26-35,Lower-Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,303.54545454545456,0.875
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,346.6666666666667,0.5
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,698.6666666666666,0.6666666666666666
32,No,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,564.4545454545455,0.6363636363636364
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,0,36-45,High,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,785.2608695652174,0.0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,0,36-45,High,>10 years,High Risk,No promotion >=5 years,Experienced,778.3181818181819,0.45
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,0,>55,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,790.6666666666666,0.6666666666666666
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,1,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,443.90909090909093,0.36363636363636365
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,1,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,557.7142857142857,0.3333333333333333
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,420.6363636363636,0.2
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,0,36-45,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,644.9090909090909,0.875
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,0,46-55,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,311.1818181818182,0.75
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,0,26-35,Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,606.7272727272727,0.8
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,0,46-55,High,2-3 years,High Risk,Recent promotion <5 years,Experienced,649.2307692307693,0.5
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,1,36-45,Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,909.4,0.6666666666666666
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,1,46-55,Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,767.8181818181819,0.7777777777777778
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,0,26-35,Upper-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,1191.6,0.1
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,453.4,0.7777777777777778
31,No,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,0,26-35,Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,895.6363636363636,0.7272727272727273
41,No,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,0,36-45,Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,307.55,0.1
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,1,26-35,Low,2-3 years,High Risk,Recent promotion <5 years,Early Career,575.5,0.5
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,1,36-45,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,214.72727272727272,0.5
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,0,36-45,High,>10 years,High Risk,Recent promotion <5 years,Experienced,811.8636363636364,0.38095238095238093
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,0,46-55,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,799.4583333333334,0.45
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,0,>55,High,6-10 years,Lower Risk,No promotion >=5 years,Experienced,532.8918918918919,0.375
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,506.2857142857143,0.4
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,772.7272727272727,0.7
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,0,36-45,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,466.1,0.8
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,373.0,0.3
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,0,26-35,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,424.9,0.6
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,0,46-55,Upper-Mid,>10 years,High Risk,Recent promotion <5 years,Experienced,412.52941176470586,0.2647058823529412
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,0,36-45,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,574.4166666666666,0.875
34,No,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,0,26-35,Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,556.8181818181819,0.7272727272727273
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,0,<=25,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,458.625,0.5
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,1,>55,Upper-Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,312.75,0.8181818181818182
